100000  , 17      
200000  , 40      
300000  , 66      
400000  , 103     
500000  , 166     
600000  , 155     
700000  , 190     
800000  , 225     
900000  , 261     
1000000 , 300     
1100000 , 326     
1200000 , 393     
1300000 , 362     
1400000 , 395     
1500000 , 431     
1600000 , 465     
1700000 , 506     
1800000 , 546     
1900000 , 590     
2000000 , 627     
2100000 , 665     
2200000 , 768     
2300000 , 771     
2400000 , 780     
2500000 , 822     
2600000 , 956     
2700000 , 1026    
2800000 , 1067    
2900000 , 1069    
3000000 , 1152    
3100000 , 1160    
3200000 , 1198    
3300000 , 1210    
3400000 , 1311    
3500000 , 1541    
3600000 , 1713    
3700000 , 1752    
3800000 , 1901    
3900000 , 1959    
4000000 , 2022    
4100000 , 2121    
4200000 , 2217    
4300000 , 2235    
4400000 , 2291    
4500000 , 2396    
4600000 , 2474    
4700000 , 2451    
4800000 , 2518    
4900000 , 2543    
5000000 , 2626    
5100000 , 2680    
5200000 , 2768    
5300000 , 2762    
5400000 , 2858    
5500000 , 3001    
5600000 , 2867    
5700000 , 2917    
5800000 , 2935    
5900000 , 2981    
6000000 , 3151    
6100000 , 3111    
6200000 , 3352    
6300000 , 3347    
6400000 , 3337    
6500000 , 3498    
6600000 , 3408    
6700000 , 3522    
6800000 , 3609    
6900000 , 3714    
7000000 , 3759    
7100000 , 3842    
7200000 , 3948    
7300000 , 3983    
7400000 , 4028    
7500000 , 4121    
7600000 , 4181    
7700000 , 4302    
7800000 , 4301    
7900000 , 4406    
8000000 , 4456    
8100000 , 4500    
8200000 , 3937    
8300000 , 3972    
8400000 , 3865    
8500000 , 3990    
8600000 , 3995    
8700000 , 4090    
8800000 , 4093    
8900000 , 4151    
9000000 , 4138    
9100000 , 4150    
9200000 , 4524    
9300000 , 4483    
9400000 , 4363    
9500000 , 4712    
9600000 , 4506    
9700000 , 4789    
9800000 , 4709    
9900000 , 4627    
