100000  , 18      
200000  , 40      
300000  , 66      
400000  , 91      
500000  , 128     
600000  , 170     
700000  , 185     
800000  , 216     
900000  , 265     
1000000 , 287     
1100000 , 324     
1200000 , 377     
1300000 , 372     
1400000 , 394     
1500000 , 428     
1600000 , 468     
1700000 , 500     
1800000 , 539     
1900000 , 602     
2000000 , 625     
2100000 , 673     
2200000 , 779     
2300000 , 786     
2400000 , 927     
2500000 , 833     
2600000 , 968     
2700000 , 1004    
2800000 , 1107    
2900000 , 1039    
3000000 , 1101    
3100000 , 1168    
3200000 , 1139    
3300000 , 1288    
3400000 , 1562    
3500000 , 1458    
3600000 , 1721    
3700000 , 1728    
3800000 , 1857    
3900000 , 1992    
4000000 , 2035    
4100000 , 2040    
4200000 , 2250    
4300000 , 2241    
4400000 , 2454    
4500000 , 2404    
4600000 , 2584    
4700000 , 2436    
4800000 , 2391    
4900000 , 2549    
5000000 , 2624    
5100000 , 2656    
5200000 , 2862    
5300000 , 2793    
5400000 , 2942    
5500000 , 2875    
5600000 , 3303    
5700000 , 2879    
5800000 , 3064    
5900000 , 3080    
6000000 , 3066    
6100000 , 3167    
6200000 , 3220    
6300000 , 3418    
6400000 , 3317    
6500000 , 3389    
6600000 , 3448    
6700000 , 3570    
6800000 , 3576    
6900000 , 3686    
7000000 , 3682    
7100000 , 3771    
7200000 , 3848    
7300000 , 4028    
7400000 , 4049    
7500000 , 4055    
7600000 , 4126    
7700000 , 4256    
7800000 , 4288    
7900000 , 4361    
8000000 , 4444    
8100000 , 4514    
8200000 , 3858    
8300000 , 4121    
8400000 , 3974    
8500000 , 3876    
8600000 , 4022    
8700000 , 4004    
8800000 , 4155    
8900000 , 4063    
9000000 , 4232    
9100000 , 4135    
9200000 , 4373    
9300000 , 4236    
9400000 , 4374    
9500000 , 4377    
9600000 , 4632    
9700000 , 4721    
9800000 , 4862    
9900000 , 4869    
