100000  , 17      
200000  , 43      
300000  , 67      
400000  , 93      
500000  , 142     
600000  , 154     
700000  , 185     
800000  , 224     
900000  , 253     
1000000 , 285     
1100000 , 328     
1200000 , 391     
1300000 , 370     
1400000 , 393     
1500000 , 445     
1600000 , 472     
1700000 , 504     
1800000 , 541     
1900000 , 593     
2000000 , 631     
2100000 , 664     
2200000 , 773     
2300000 , 760     
2400000 , 830     
2500000 , 836     
2600000 , 968     
2700000 , 988     
2800000 , 1094    
2900000 , 1091    
3000000 , 1093    
3100000 , 1151    
3200000 , 1212    
3300000 , 1230    
3400000 , 1354    
3500000 , 1559    
3600000 , 1734    
3700000 , 1762    
3800000 , 1908    
3900000 , 1941    
4000000 , 2023    
4100000 , 2085    
4200000 , 2154    
4300000 , 2237    
4400000 , 2381    
4500000 , 2402    
4600000 , 2446    
4700000 , 2392    
4800000 , 2466    
4900000 , 2571    
5000000 , 2581    
5100000 , 2656    
5200000 , 2750    
5300000 , 3171    
5400000 , 2876    
5500000 , 2903    
5600000 , 2906    
5700000 , 3053    
5800000 , 3005    
5900000 , 3284    
6000000 , 3138    
6100000 , 3114    
6200000 , 3191    
6300000 , 3354    
6400000 , 3397    
6500000 , 3353    
6600000 , 3475    
6700000 , 3521    
6800000 , 3540    
6900000 , 3695    
7000000 , 3751    
7100000 , 3834    
7200000 , 3763    
7300000 , 4181    
7400000 , 4001    
7500000 , 4141    
7600000 , 4180    
7700000 , 4253    
7800000 , 4189    
7900000 , 4386    
8000000 , 4350    
8100000 , 4504    
8200000 , 3899    
8300000 , 3767    
8400000 , 3781    
8500000 , 4023    
8600000 , 4017    
8700000 , 4070    
8800000 , 4234    
8900000 , 4040    
9000000 , 4202    
9100000 , 4141    
9200000 , 4314    
9300000 , 4568    
9400000 , 4447    
9500000 , 4642    
9600000 , 4652    
9700000 , 4911    
9800000 , 4616    
9900000 , 4966    
