100000  , 17      
200000  , 41      
300000  , 64      
400000  , 90      
500000  , 137     
600000  , 162     
700000  , 188     
800000  , 225     
900000  , 252     
1000000 , 291     
1100000 , 327     
1200000 , 386     
1300000 , 371     
1400000 , 397     
1500000 , 467     
1600000 , 472     
1700000 , 505     
1800000 , 536     
1900000 , 590     
2000000 , 627     
2100000 , 662     
2200000 , 768     
2300000 , 781     
2400000 , 812     
2500000 , 835     
2600000 , 959     
2700000 , 1128    
2800000 , 1040    
2900000 , 1030    
3000000 , 1182    
3100000 , 1145    
3200000 , 1168    
3300000 , 1193    
3400000 , 1319    
3500000 , 1543    
3600000 , 1727    
3700000 , 1773    
3800000 , 1840    
3900000 , 1946    
4000000 , 2032    
4100000 , 2095    
4200000 , 2228    
4300000 , 2247    
4400000 , 2437    
4500000 , 2407    
4600000 , 2639    
4700000 , 2540    
4800000 , 2519    
4900000 , 2596    
5000000 , 2748    
5100000 , 2757    
5200000 , 2709    
5300000 , 2703    
5400000 , 2926    
5500000 , 2958    
5600000 , 2964    
5700000 , 2931    
5800000 , 2943    
5900000 , 3408    
6000000 , 3170    
6100000 , 3126    
6200000 , 3241    
6300000 , 3306    
6400000 , 3481    
6500000 , 3349    
6600000 , 3494    
6700000 , 3571    
6800000 , 3561    
6900000 , 3685    
7000000 , 3741    
7100000 , 4216    
7200000 , 3831    
7300000 , 3782    
7400000 , 3936    
7500000 , 4101    
7600000 , 4247    
7700000 , 4182    
7800000 , 4246    
7900000 , 4267    
8000000 , 4427    
8100000 , 4547    
8200000 , 3947    
8300000 , 3904    
8400000 , 3754    
8500000 , 3962    
8600000 , 4004    
8700000 , 3970    
8800000 , 4341    
8900000 , 4023    
9000000 , 4440    
9100000 , 4333    
9200000 , 4372    
9300000 , 4602    
9400000 , 4404    
9500000 , 4772    
9600000 , 4699    
9700000 , 4891    
9800000 , 4673    
9900000 , 4874    
