100000  , 15      
200000  , 40      
300000  , 63      
400000  , 102     
500000  , 143     
600000  , 154     
700000  , 192     
800000  , 221     
900000  , 260     
1000000 , 292     
1100000 , 328     
1200000 , 324     
1300000 , 360     
1400000 , 394     
1500000 , 430     
1600000 , 466     
1700000 , 501     
1800000 , 547     
1900000 , 586     
2000000 , 623     
2100000 , 666     
2200000 , 793     
2300000 , 781     
2400000 , 798     
2500000 , 875     
2600000 , 960     
2700000 , 950     
2800000 , 1012    
2900000 , 1092    
3000000 , 1089    
3100000 , 1251    
3200000 , 1218    
3300000 , 1411    
3400000 , 1390    
3500000 , 1848    
3600000 , 1669    
3700000 , 1803    
3800000 , 1847    
3900000 , 1934    
4000000 , 2026    
4100000 , 2191    
4200000 , 2187    
4300000 , 2250    
4400000 , 2331    
4500000 , 2354    
4600000 , 2332    
4700000 , 2490    
4800000 , 2488    
4900000 , 2546    
5000000 , 2655    
5100000 , 2673    
5200000 , 2917    
5300000 , 2920    
5400000 , 2849    
5500000 , 2914    
5600000 , 2904    
5700000 , 3034    
5800000 , 3063    
5900000 , 3009    
6000000 , 3105    
6100000 , 3195    
6200000 , 3222    
6300000 , 3180    
6400000 , 3357    
6500000 , 3398    
6600000 , 3381    
6700000 , 3565    
6800000 , 3568    
6900000 , 3732    
7000000 , 3733    
7100000 , 3711    
7200000 , 3930    
7300000 , 3942    
7400000 , 4258    
7500000 , 4121    
7600000 , 4077    
7700000 , 4271    
7800000 , 4516    
7900000 , 4313    
8000000 , 4379    
8100000 , 3866    
8200000 , 3882    
8300000 , 3856    
8400000 , 3779    
8500000 , 4036    
8600000 , 3959    
8700000 , 4159    
8800000 , 4100    
8900000 , 3992    
9000000 , 4340    
9100000 , 4191    
9200000 , 4442    
9300000 , 4358    
9400000 , 4434    
9500000 , 4677    
9600000 , 4581    
9700000 , 4813    
9800000 , 4744    
9900000 , 4739    
