100000  , 62      
200000  , 176     
300000  , 258     
400000  , 356     
500000  , 466     
600000  , 566     
700000  , 708     
800000  , 914     
900000  , 1031    
1000000 , 1171    
1100000 , 1303    
1200000 , 1458    
1300000 , 1456    
1400000 , 1636    
1500000 , 1669    
1600000 , 1810    
1700000 , 2039    
1800000 , 2195    
1900000 , 2342    
2000000 , 2541    
2100000 , 2646    
2200000 , 2813    
2300000 , 2836    
2400000 , 2924    
2500000 , 3067    
2600000 , 4014    
2700000 , 3652    
2800000 , 3803    
2900000 , 3957    
3000000 , 4129    
3100000 , 4333    
3200000 , 4588    
3300000 , 4802    
3400000 , 4830    
3500000 , 5012    
3600000 , 5182    
3700000 , 5335    
3800000 , 5483    
3900000 , 5660    
4000000 , 5867    
4100000 , 6006    
4200000 , 6246    
4300000 , 6445    
4400000 , 6625    
4500000 , 6822    
4600000 , 6973    
4700000 , 6621    
4800000 , 7221    
4900000 , 7587    
