100000  , 68      
200000  , 188     
300000  , 227     
400000  , 344     
500000  , 466     
600000  , 568     
700000  , 713     
800000  , 945     
900000  , 1026    
1000000 , 1154    
1100000 , 1266    
1200000 , 1417    
1300000 , 1509    
1400000 , 1562    
1500000 , 1670    
1600000 , 2089    
1700000 , 2055    
1800000 , 2185    
1900000 , 2352    
2000000 , 2505    
2100000 , 2625    
2200000 , 2762    
2300000 , 2745    
2400000 , 2955    
2500000 , 2989    
2600000 , 3327    
2700000 , 3473    
2800000 , 3600    
2900000 , 3756    
3000000 , 3884    
3100000 , 4166    
3200000 , 4404    
3300000 , 4414    
3400000 , 4553    
3500000 , 4730    
3600000 , 4880    
3700000 , 5012    
3800000 , 5165    
3900000 , 5368    
4000000 , 5493    
4100000 , 5635    
4200000 , 5826    
4300000 , 6031    
4400000 , 6143    
4500000 , 6290    
4600000 , 6464    
4700000 , 6364    
4800000 , 6662    
4900000 , 7353    
