100000  , 70      
200000  , 226     
300000  , 285     
400000  , 417     
500000  , 566     
600000  , 679     
700000  , 822     
800000  , 1253    
900000  , 1332    
1000000 , 1491    
1100000 , 1665    
1200000 , 1842    
1300000 , 2149    
1400000 , 1962    
1500000 , 2131    
1600000 , 2324    
1700000 , 2614    
1800000 , 2883    
1900000 , 2993    
2000000 , 3227    
2100000 , 3379    
2200000 , 3568    
2300000 , 3564    
2400000 , 3736    
2500000 , 3934    
2600000 , 5451    
2700000 , 4745    
2800000 , 4892    
2900000 , 5206    
3000000 , 5464    
3100000 , 5769    
3200000 , 6054    
3300000 , 6186    
3400000 , 6227    
3500000 , 6540    
3600000 , 6693    
3700000 , 6894    
3800000 , 7146    
3900000 , 7336    
4000000 , 7571    
4100000 , 7792    
4200000 , 8094    
4300000 , 8367    
4400000 , 8546    
4500000 , 8937    
4600000 , 9010    
4700000 , 8591    
4800000 , 9130    
4900000 , 9692    
