100000  , 63      
200000  , 155     
300000  , 227     
400000  , 322     
500000  , 452     
600000  , 552     
700000  , 706     
800000  , 871     
900000  , 971     
1000000 , 1075    
1100000 , 1243    
1200000 , 1325    
1300000 , 1353    
1400000 , 1467    
1500000 , 1592    
1600000 , 1868    
1700000 , 1943    
1800000 , 2091    
1900000 , 2225    
2000000 , 2358    
2100000 , 2481    
2200000 , 2683    
2300000 , 2644    
2400000 , 2809    
2500000 , 2918    
2600000 , 3230    
2700000 , 3369    
2800000 , 3513    
2900000 , 3668    
3000000 , 3790    
3100000 , 4325    
3200000 , 4265    
3300000 , 4425    
3400000 , 4689    
3500000 , 4630    
3600000 , 4770    
3700000 , 4997    
3800000 , 5088    
3900000 , 5248    
4000000 , 5413    
4100000 , 5581    
4200000 , 5734    
4300000 , 5912    
4400000 , 6098    
4500000 , 6327    
4600000 , 6449    
4700000 , 6287    
4800000 , 6526    
4900000 , 7159    
